sent_id,tokens,entities,relations
26814963_s2,31,6,2
26814963_s3,21,3,1
26814963_s4,36,6,2
26814963_s5,12,5,4
26814963_s6,9,4,2
26814963_s7,27,5,3
31632030_s0,14,2,0
31632030_s1,22,5,1
31632030_s2,46,5,0
31632030_s3,31,5,1
31632030_s4,12,0,0
31632030_s5,13,2,0
31632030_s6,26,3,0
31632030_s7,35,4,1
31632030_s8,33,5,2
31632030_s9,15,3,0
31632030_s10,17,3,1
31632030_s11,18,3,1
31632030_s12,21,4,2
34419186_s0,15,4,0
34419186_s1,22,3,0
34419186_s2,17,3,0
34419186_s3,38,9,8
34419186_s4,53,11,0
34419186_s5,17,3,0
20221122_56_s0,41,9,4
20221122_84_s0,37,7,1
20483968_s0,35,6,2
20483968_s1,16,2,0
20483968_s2,30,9,1
20483968_s3,28,5,1
20483968_s4,35,3,0
20483968_s5,16,1,0
20483968_s6,46,12,1
20483968_s7,13,4,1
20483968_s8,22,2,0
20483968_s9,48,9,2
20483968_s10,50,10,0
20483968_s11,35,8,4
20483968_s12,5,0,0
32931092_s0,21,7,0
32931092_s1,25,4,3
32931092_s2,22,3,0
32931092_s3,21,3,0
32931092_s4,32,7,4
32931092_s5,53,13,0
32931092_s6,99,12,4
32931092_s7,35,4,0
24647726_s0,37,8,4
24647726_s1,20,8,4
24647726_s2,28,7,1
24647726_s3,44,4,0
24647726_s4,21,3,0
24647726_s5,16,4,0
24647726_s6,26,4,0
24647726_s7,13,1,0
24647726_s8,12,3,0
24647726_s9,41,9,4
24647726_s10,13,3,1
24647726_s11,23,6,2
24647726_s12,31,7,4
24647726_s13,30,8,3
24647726_s14,18,6,2
24647726_s15,28,2,1
24647726_s16,5,0,0
33971098_s0,1,1,0
33971098_s1,18,4,1
33971098_s2,29,3,0
33971098_s3,26,1,0
27556938_s0,11,3,2
27556938_s1,19,5,5
27556938_s2,17,3,0
27556938_s3,35,9,13
27556938_s4,30,8,3
27556938_s5,20,5,2
27556938_s6,32,6,6
27556938_s7,34,6,3
20221103_79_s0,20,4,2
28636705_s0,7,3,2
28636705_s1,30,7,6
28636705_s2,22,3,1
28636705_s3,22,5,4
28636705_s4,22,6,3
28636705_s5,25,8,6
28636705_s6,9,2,1
28636705_s7,29,4,0
28636705_s8,29,4,2
28636705_s9,14,2,1
28636705_s10,27,6,4
28636705_s11,18,3,2
28636705_s12,25,5,1
23663951_s0,4,2,0
23663951_s1,23,4,1
23663951_s2,27,6,0
23663951_s3,16,2,0
23663951_s4,23,4,0
23663951_s5,19,3,2
23663951_s6,38,5,0
31685046_s0,17,4,0
31685046_s1,27,8,7
31685046_s2,9,2,0
31685046_s3,19,3,0
31685046_s4,18,4,1
31685046_s5,33,8,3
31685046_s6,25,4,2
31685046_s7,17,3,2
31685046_s8,25,10,10
31685046_s9,18,3,2
31685046_s10,19,2,0
31685046_s11,21,3,0
31685046_s12,17,4,2
20221103_163_s0,17,4,2
20221122_55_s0,35,14,22
20221103_141_s0,18,3,2
30699845_s0,15,4,2
30699845_s1,28,4,3
30699845_s2,28,4,1
30699845_s3,39,3,0
30699845_s4,57,11,2
30699845_s5,36,4,2
30699845_s6,44,8,5
30699845_s7,35,5,2
20221122_79_s0,34,9,3
34474013_s0,18,5,2
34474013_s1,16,4,2
34474013_s2,16,3,0
34474013_s3,21,5,0
34474013_s4,23,7,1
34474013_s5,24,7,0
34474013_s6,15,2,0
34474013_s7,16,3,0
34474013_s8,5,1,0
34474013_s9,25,3,0
34474013_s10,52,10,4
34474013_s11,44,3,0
34474013_s12,33,7,1
34474013_s13,19,4,1
34474013_s14,16,5,2
34474013_s15,8,1,0
37208114_s0,22,5,0
37208114_s1,8,1,0
37208114_s2,22,7,0
37208114_s3,23,5,0
37208114_s4,9,2,0
37208114_s5,7,1,0
37208114_s6,14,2,0
37208114_s7,24,6,0
37208114_s8,16,5,0
37208114_s9,24,4,1
37208114_s10,15,3,0
37208114_s11,19,7,0
37208114_s12,20,4,2
37208114_s13,45,9,0
37208114_s14,23,4,1
37208114_s15,19,3,0
37208114_s16,21,2,0
37208114_s17,13,1,0
37208114_s18,38,3,0
28109646_s0,6,2,0
28109646_s1,54,5,2
28109646_s2,36,3,0
28109646_s3,32,4,3
28109646_s4,37,4,1
28109646_s5,22,3,2
20221122_162_s0,20,4,1
20221122_53_s0,35,6,4
20221103_0_s0,41,6,5
21068826_s0,2,1,0
21068826_s1,7,1,0
21068826_s2,19,2,1
21068826_s3,13,1,0
21068826_s4,31,2,0
21068826_s5,25,4,1
21068826_s6,36,4,1
34406839_s0,21,5,0
34406839_s1,14,3,1
34406839_s2,37,9,3
34406839_s3,35,8,1
34406839_s4,13,1,0
34406839_s5,10,3,0
34406839_s6,29,5,1
34406839_s7,27,5,0
34406839_s8,58,13,2
34406839_s9,22,6,3
34406839_s10,13,4,3
34406839_s11,25,2,0
20221122_40_s0,20,6,4
35026139_s0,61,14,10
35026139_s1,31,7,3
35026139_s2,31,5,0
35026139_s3,13,4,0
35026139_s4,28,6,0
35026139_s5,17,3,0
35026139_s6,10,2,0
35026139_s7,8,2,0
35026139_s8,19,4,0
35026139_s9,25,3,0
35026139_s10,29,7,4
35026139_s11,46,6,3
35026139_s12,22,3,0
35026139_s13,27,6,2
35026139_s14,9,3,1
35026139_s15,26,5,0
35026139_s16,42,4,0
35026139_s17,20,4,0
35026139_s18,25,2,0
35026139_s19,24,2,0
35026139_s20,18,0,0
11323729_s0,11,4,3
11323729_s1,9,1,0
11323729_s2,35,7,3
11323729_s3,38,6,0
11323729_s4,36,5,2
11323729_s5,52,7,4
11323729_s6,43,4,1
11323729_s7,25,4,1
11323729_s8,20,6,9
20221122_143_s0,19,5,3
28527657_s0,48,10,2
28527657_s1,25,6,1
28527657_s2,25,5,1
28527657_s3,21,2,0
28527657_s4,40,10,3
28527657_s5,15,0,0
28527657_s6,22,3,0
28527657_s7,15,3,3
28527657_s8,5,1,0
28527657_s9,16,4,1
28527657_s10,17,0,0
28527657_s11,7,1,0
28527657_s12,10,1,0
28527657_s13,26,2,0
28527657_s14,70,10,4
28527657_s15,39,4,0
28527657_s16,11,1,0
28527657_s17,14,1,0
28527657_s18,28,5,4
28527657_s19,6,0,0
22198573_s0,21,4,2
22198573_s1,18,6,6
22198573_s2,11,4,2
22198573_s3,17,4,0
22198573_s4,24,4,2
22198573_s5,26,6,3
22198573_s6,26,4,1
22198573_s7,24,5,3
22198573_s8,13,3,2
22198573_s9,17,3,2
22198573_s10,15,3,2
17664480_s0,17,5,0
17664480_s1,23,5,1
17664480_s2,41,4,0
17664480_s3,10,0,0
17664480_s4,21,6,0
17664480_s5,33,2,0
17664480_s6,12,0,0
17664480_s7,26,2,0
17664480_s8,30,13,12
17664480_s9,32,10,7
17664480_s10,18,3,0
17664480_s11,13,4,0
20221122_170_s0,29,6,2
29331712_s0,17,4,2
29331712_s1,18,6,6
29331712_s2,10,3,0
29331712_s3,15,3,2
29331712_s4,21,4,0
29331712_s5,7,2,0
29331712_s6,18,4,0
29331712_s7,33,5,0
29331712_s8,32,3,0
29331712_s9,8,0,0
29331712_s10,34,6,0
29331712_s11,10,1,0
29331712_s12,20,1,0
29331712_s13,27,8,6
29331712_s14,31,4,3
20221122_49_s0,40,8,4
24172334_s0,12,4,3
24172334_s1,36,10,8
24172334_s2,46,13,38
24172334_s3,42,5,0
20221122_149_s0,28,5,1
